Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
15868484,06/06/2009 12:00:00 AM,06/12/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,,2961 BRIGHTON 3 STREET,BRIGHTON 3 STREET
13055928,01/29/2009 12:00:00 AM,02/03/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,,,
15097360,10/17/2009 12:00:00 AM,10/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1166 GRAND CONCOURSE,GRAND CONCOURSE
13941313,05/12/2009 12:00:00 AM,05/18/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,261 WEST 132 STREET,WEST 132 STREET
14026002,05/24/2009 12:00:00 AM,05/24/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,2090 OCEAN PARKWAY,OCEAN PARKWAY
14982664,10/02/2009 12:00:00 AM,10/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,899 EAST 169 STREET,EAST 169 STREET
14248886,06/24/2009 12:00:00 AM,06/25/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,299 MCBAINE AVENUE,MCBAINE AVENUE
14671887,08/18/2009 12:00:00 AM,01/09/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,RUBBISH,RESIDENTIAL BUILDING,208 WEST 151 STREET,WEST 151 STREET
15412142,12/02/2009 12:00:00 AM,12/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1980 UNIONPORT ROAD,UNIONPORT ROAD
15414332,12/02/2009 12:00:00 AM,12/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,97-03 38 AVENUE,38 AVENUE
14675092,08/18/2009 12:00:00 AM,08/19/2009 12:00:00 AM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk, JENNINGS STREET,JENNINGS STREET
14480430,07/27/2009 12:00:00 AM,07/27/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,,
13117059,02/06/2009 12:00:00 AM,02/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
15241305,11/06/2009 12:00:00 AM,11/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,552 WEST 146 STREET,WEST 146 STREET
13205524,02/20/2009 12:00:00 AM,02/24/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Vehicle Complaint,Street,,
14072921,03/26/2009 12:00:00 AM,08/06/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,2178 BEDFORD AVENUE,BEDFORD AVENUE
12962080,01/18/2009 12:00:00 AM,01/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,414 ELMWOOD AVENUE,ELMWOOD AVENUE
14846758,09/12/2009 12:00:00 AM,09/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,417 HANCOCK STREET,HANCOCK STREET
14745354,08/28/2009 12:00:00 AM,09/08/2009 12:00:00 AM,DOT,Department of Transportation,Broken Parking Meter,Coin or Card Did Not Register,Street,,
15617466,12/29/2009 12:00:00 AM,01/04/2010 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,, HARPER STREET,HARPER STREET
13068264,01/31/2009 12:00:00 AM,02/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1548 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE
14217577,06/19/2009 12:00:00 AM,06/19/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,
13940758,05/12/2009 12:00:00 AM,05/12/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,2211 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE
13398636,03/20/2009 12:00:00 AM,03/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Sign - Missing,One Way,Street,,
14698937,08/21/2009 12:00:00 AM,08/21/2009 12:00:00 AM,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Spill/Release (HA1),,174 STANLEY AVENUE,STANLEY AVENUE
13933679,05/11/2009 12:00:00 AM,05/12/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Material Storage - Unsafe,,86 KENMARE STREET,KENMARE STREET
15172879,10/28/2009 12:00:00 AM,10/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,BELL-BUZZER/INTERCOM,RESIDENTIAL BUILDING,1045 BOYNTON AVENUE,BOYNTON AVENUE
15098066,10/18/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,,
13482607,04/01/2009 12:00:00 AM,04/01/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14933830,09/25/2009 12:00:00 AM,06/23/2011 12:00:00 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,,
15288241,11/13/2009 12:00:00 AM,11/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1727 EAST 172 STREET,EAST 172 STREET
13529100,04/07/2009 12:00:00 AM,04/25/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14238125,06/22/2009 12:00:00 AM,06/23/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,896 AMSTERDAM AVENUE,AMSTERDAM AVENUE
14587201,08/06/2009 12:00:00 AM,08/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,51 EAST 13 STREET,EAST 13 STREET
14038608,05/26/2009 12:00:00 AM,06/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,1530 SHERIDAN AVENUE,SHERIDAN AVENUE
14993186,10/04/2009 12:00:00 AM,10/04/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,
14538015,08/04/2009 12:00:00 AM,09/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,1265 OLMSTEAD AVENUE,OLMSTEAD AVENUE
13463756,03/30/2009 12:00:00 AM,04/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2170 DAVIDSON AVENUE,DAVIDSON AVENUE
13722195,04/16/2009 12:00:00 AM,04/20/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Vehicle Complaint,Street,59 MAIDEN LANE,MAIDEN LANE
13506267,04/06/2009 12:00:00 AM,04/22/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Non-Delivery Goods/Services,,375 EAST FORDHAM ROAD,EAST FORDHAM ROAD
13957746,05/14/2009 12:00:00 AM,05/20/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,79-44 77 ROAD,77 ROAD
12958574,01/17/2009 12:00:00 AM,01/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1280 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE
15519246,12/16/2009 12:00:00 AM,12/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,388 HALSEY STREET,HALSEY STREET
15268082,11/10/2009 12:00:00 AM,02/11/2010 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,107-58 156 STREET,156 STREET
12918324,01/13/2009 12:00:00 AM,01/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,612 WEST 144 STREET,WEST 144 STREET
14394264,07/16/2009 12:00:00 AM,08/18/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,,
12902397,01/12/2009 12:00:00 AM,01/21/2009 12:00:00 AM,DOT,Department of Transportation,Street Sign - Missing,Do Not Enter,Street,144 WOODHAVEN AVENUE,WOODHAVEN AVENUE
14832852,09/10/2009 12:00:00 AM,09/14/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,275 EAST GUNHILL ROAD,EAST GUNHILL ROAD
14461214,07/24/2009 12:00:00 AM,07/31/2009 12:00:00 AM,DSNY,A - Queens,Dirty Conditions,"E4 18"" Law",Street,100-44 204 STREET,204 STREET
13193030,02/18/2009 12:00:00 AM,02/19/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,14-74 154 STREET,154 STREET
13479309,04/01/2009 12:00:00 AM,04/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,1605 TOWNSEND AVENUE,TOWNSEND AVENUE
12940726,01/16/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,504 WEST 164 STREET,WEST 164 STREET
15462539,12/10/2009 12:00:00 AM,12/10/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,692 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE
14151989,06/10/2009 12:00:00 AM,06/10/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14145872,06/10/2009 12:00:00 AM,06/19/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,36-20 192 STREET,192 STREET
14601416,08/07/2009 12:00:00 AM,08/18/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,107-23 96 STREET,96 STREET
14393581,07/16/2009 12:00:00 AM,07/16/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,,
14959074,09/29/2009 12:00:00 AM,10/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,3230 CRUGER AVENUE,CRUGER AVENUE
14711846,08/24/2009 12:00:00 AM,04/28/2010 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
14193881,06/16/2009 12:00:00 AM,07/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,1821 DAVIDSON AVENUE,DAVIDSON AVENUE
14445244,07/22/2009 12:00:00 AM,08/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,1184 WALTON AVENUE,WALTON AVENUE
13780941,04/23/2009 12:00:00 AM,04/29/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14439278,07/21/2009 12:00:00 AM,11/09/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,49 ST NICHOLAS TERRACE,ST NICHOLAS TERRACE
12956270,01/17/2009 12:00:00 AM,01/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,7262D AMBOY ROAD,AMBOY ROAD
14081063,06/01/2009 12:00:00 AM,06/17/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Contract Dispute,,135-08 ROOSEVELT AVENUE,ROOSEVELT AVENUE
14586791,08/06/2009 12:00:00 AM,08/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,443 ST ANNS AVENUE,ST ANNS AVENUE
14864078,09/15/2009 12:00:00 AM,09/18/2009 12:00:00 AM,DOF,Discrepancy and Billing,DOF Property - Payment Issue,Payment Not Shown,Property Address,2406 UNIVERSITY AVENUE,UNIVERSITY AVENUE
15039124,10/10/2009 12:00:00 AM,11/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,350 MIDWOOD STREET,MIDWOOD STREET
15603987,12/28/2009 12:00:00 AM,12/29/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,115-84 226 STREET,226 STREET
14717915,08/24/2009 12:00:00 AM,09/09/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,1175 ANDERSON AVENUE,ANDERSON AVENUE
14601640,08/08/2009 12:00:00 AM,08/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,RESIDENTIAL BUILDING,1201 2 AVENUE,2 AVENUE
13293841,03/04/2009 12:00:00 AM,03/10/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,,
15557655,12/22/2009 12:00:00 AM,12/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,1315 SHERIDAN AVENUE,SHERIDAN AVENUE
13228466,02/23/2009 12:00:00 AM,02/23/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,256 WEST END AVENUE,WEST END AVENUE
15534864,12/18/2009 12:00:00 AM,12/23/2009 12:00:00 AM,DOT,Department of Transportation,Highway Condition,Unsafe Worksite,Highway,,
13061093,01/30/2009 12:00:00 AM,02/02/2009 12:00:00 AM,DSNY,A - Brooklyn,Snow,E9 Snow / Icy Sidewalk,Sidewalk,576 PRESIDENT STREET,PRESIDENT STREET
14993778,10/04/2009 12:00:00 AM,10/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,97-29 117 STREET,117 STREET
15419574,12/03/2009 12:00:00 AM,01/02/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,129 WEST 137 STREET,WEST 137 STREET
12975069,01/20/2009 12:00:00 AM,02/25/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,301 QUINCY STREET,QUINCY STREET
13034165,01/28/2009 12:00:00 AM,02/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,171 EAST MOSHOLU PARKWAY NORTH,EAST MOSHOLU PARKWAY NORTH
14331002,07/06/2009 12:00:00 AM,07/06/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
13495866,04/03/2009 12:00:00 AM,04/04/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,,
13062845,01/30/2009 12:00:00 AM,02/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,122 WEST 71 STREET,WEST 71 STREET
13545279,04/11/2009 12:00:00 AM,04/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,60-54 55 STREET,55 STREET
13940067,05/12/2009 12:00:00 AM,05/12/2009 12:00:00 AM,DSNY,BCC - Queens East,Derelict Vehicles,14 Derelict Vehicles,Street,85-88 SANTIAGO AVENUE,SANTIAGO AVENUE
15251475,11/08/2009 12:00:00 AM,11/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,2305 GRAND AVENUE,GRAND AVENUE
12959004,01/17/2009 12:00:00 AM,01/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,277 EAST 207 STREET,EAST 207 STREET
15153175,10/27/2009 12:00:00 AM,10/27/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,1231 SIMPSON STREET,SIMPSON STREET
13354318,03/13/2009 12:00:00 AM,04/05/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
15467189,12/09/2009 12:00:00 AM,12/10/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,200 HAWTHORNE AVENUE,HAWTHORNE AVENUE
14850518,09/13/2009 12:00:00 AM,10/08/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,3580 BRONXWOOD AVENUE,BRONXWOOD AVENUE
14826457,09/09/2009 12:00:00 AM,09/10/2009 12:00:00 AM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,78-10 68 ROAD,68 ROAD
13292364,03/04/2009 12:00:00 AM,03/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,310 GREENWICH STREET,GREENWICH STREET
14895070,09/20/2009 12:00:00 AM,09/20/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,
13208006,02/20/2009 12:00:00 AM,02/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,4395 BROADWAY,BROADWAY
13326119,03/09/2009 12:00:00 AM,03/19/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,47 WEST 126 STREET,WEST 126 STREET
13722850,04/16/2009 12:00:00 AM,04/16/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,68-14 CLYDE STREET,CLYDE STREET
14348832,07/08/2009 12:00:00 AM,07/09/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,,
15045081,10/12/2009 12:00:00 AM,10/12/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,1908 OSBORNE PLACE,OSBORNE PLACE
13395809,03/19/2009 12:00:00 AM,03/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,237 EAST 31 STREET,EAST 31 STREET
15485911,12/11/2009 12:00:00 AM,12/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,306 EAST 171 STREET,EAST 171 STREET
13361988,03/14/2009 12:00:00 AM,03/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,79-11 41 AVENUE,41 AVENUE
15606516,12/23/2009 12:00:00 AM,12/24/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,, 6 AVENUE,6 AVENUE
15168496,10/27/2009 12:00:00 AM,10/29/2009 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,19 BARROW STREET,BARROW STREET
15134982,10/22/2009 12:00:00 AM,10/29/2009 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,415 WEST 23 STREET,WEST 23 STREET
14674440,08/18/2009 12:00:00 AM,08/24/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,,
12950071,01/16/2009 12:00:00 AM,04/23/2009 12:00:00 AM,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,315 93 STREET,93 STREET
13460347,03/29/2009 12:00:00 AM,03/29/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
13314202,03/07/2009 12:00:00 AM,03/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,1391 DEAN STREET,DEAN STREET
14446111,07/22/2009 12:00:00 AM,07/22/2009 12:00:00 AM,DSNY,BCC - Queens West,Dirty Conditions,E2 Receptacle Violation,Sidewalk,64-29 MADISON STREET,MADISON STREET
14911877,09/22/2009 12:00:00 AM,09/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2706 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE
13157115,02/12/2009 12:00:00 AM,02/13/2009 12:00:00 AM,DSNY,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,46-07 70 STREET,70 STREET
13138184,02/05/2009 12:00:00 AM,,DOT,Department of Transportation,Street Condition,Wear & Tear,,338 10 STREET,10 STREET
12858475,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,
14622034,08/11/2009 12:00:00 AM,08/12/2009 12:00:00 AM,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,1609 MACDONALD AVENUE,MACDONALD AVENUE
14959647,09/29/2009 12:00:00 AM,12/18/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,1316 NEEDHAM AVENUE,NEEDHAM AVENUE
14582310,08/05/2009 12:00:00 AM,08/07/2009 12:00:00 AM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,1770 UNION STREET,UNION STREET
15065109,10/14/2009 12:00:00 AM,10/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,100 ASCH LOOP NORTH,ASCH LOOP NORTH
14604984,08/09/2009 12:00:00 AM,08/10/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,658 KOSCIUSZKO STREET,KOSCIUSZKO STREET
15601103,12/28/2009 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,79-04 147 STREET,147 STREET
13014306,01/24/2009 12:00:00 AM,01/26/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Debris - Falling Or In Danger Of Falling,,118-07 METROPOLITAN AVENUE,METROPOLITAN AVENUE
15475146,12/10/2009 12:00:00 AM,12/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,322 6 STREET,6 STREET
12893341,01/10/2009 12:00:00 AM,01/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1358 SHERIDAN AVENUE,SHERIDAN AVENUE
13881047,05/05/2009 12:00:00 AM,05/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13208254,02/20/2009 12:00:00 AM,03/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,4640 BROADWAY,BROADWAY
15485713,12/11/2009 12:00:00 AM,12/13/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14825621,09/09/2009 12:00:00 AM,09/10/2009 12:00:00 AM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,3700 PAULDING AVENUE,PAULDING AVENUE
14198226,06/17/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling, NORTH 5 STREET,NORTH 5 STREET
15363081,11/24/2009 12:00:00 AM,01/24/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,JANITOR-SUPER,RESIDENTIAL BUILDING,127 ELDERT STREET,ELDERT STREET
13936944,05/12/2009 12:00:00 AM,05/13/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,658 EAST 221 STREET,EAST 221 STREET
14122872,06/05/2009 12:00:00 AM,06/06/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,63 CREAMER STREET,CREAMER STREET
14290997,06/30/2009 12:00:00 AM,06/30/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk, RIDGEWOOD AVENUE,RIDGEWOOD AVENUE
14185417,06/15/2009 12:00:00 AM,06/22/2009 12:00:00 AM,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,,
14722102,08/25/2009 12:00:00 AM,09/14/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,121 WEST 75 STREET,WEST 75 STREET
15596983,12/27/2009 12:00:00 AM,01/15/2010 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13339436,03/11/2009 12:00:00 AM,03/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,115 OCEAN AVENUE,OCEAN AVENUE
13051479,01/29/2009 12:00:00 AM,02/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1472 BAY RIDGE AVENUE,BAY RIDGE AVENUE
15446190,12/07/2009 12:00:00 AM,12/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,2523 PAULDING AVENUE,PAULDING AVENUE
13486680,04/02/2009 12:00:00 AM,04/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,545 WEST 148 STREET,WEST 148 STREET
13255428,02/27/2009 12:00:00 AM,02/27/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,333 STARR STREET,STARR STREET
13486532,04/02/2009 12:00:00 AM,04/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,STAIRS,RESIDENTIAL BUILDING,12 HILLCREST AVENUE,HILLCREST AVENUE
13157696,02/12/2009 12:00:00 AM,03/10/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,40-16 ITHACA STREET,ITHACA STREET
13572820,04/15/2009 12:00:00 AM,04/15/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Telco Connection Blk,,,
14364337,07/10/2009 12:00:00 AM,07/21/2009 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,40-42 MAIN STREET,MAIN STREET
13479965,04/01/2009 12:00:00 AM,04/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,701 MAPLE STREET,MAPLE STREET
