Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
13273033,03/02/2009 12:00:00 AM,03/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,16-66 BELL BOULEVARD,BELL BOULEVARD
14460715,07/24/2009 12:00:00 AM,08/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,2522 NEWKIRK AVENUE,NEWKIRK AVENUE
12930822,01/15/2009 12:00:00 AM,02/11/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
13918388,05/09/2009 12:00:00 AM,05/09/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,6 PARKSIDE COURT,PARKSIDE COURT
13357214,03/13/2009 12:00:00 AM,03/17/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,1250 EAST 54 STREET,EAST 54 STREET
15613596,12/29/2009 12:00:00 AM,01/01/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1056 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE
13077642,02/02/2009 12:00:00 AM,02/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,2106 FULTON STREET,FULTON STREET
14451767,07/23/2009 12:00:00 AM,07/23/2009 12:00:00 AM,NYPD,New York City Police Department,Disorderly Youth,Playing in Unsuitable Place,Residential Building/House,805 TAYLOR AVENUE,TAYLOR AVENUE
14445021,07/22/2009 12:00:00 AM,07/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,155 WEST 162 STREET,WEST 162 STREET
14302700,07/01/2009 12:00:00 AM,07/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,30-25 48 STREET,48 STREET
14349098,07/08/2009 12:00:00 AM,07/23/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,1 FORDHAM PLAZA,FORDHAM PLAZA
13273508,03/02/2009 12:00:00 AM,04/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,400 CONVENT AVENUE,CONVENT AVENUE
14660520,08/17/2009 12:00:00 AM,08/27/2009 12:00:00 AM,DOT,Department of Transportation,Sidewalk Condition,Metal Protruding - Sign Stump,Sidewalk, MACDOUGAL STREET,MACDOUGAL STREET
13783007,04/24/2009 12:00:00 AM,06/08/2009 12:00:00 AM,DOT,Department of Transportation,Broken Parking Meter,Timer Defect - Fast/Fail,Street,3760 NOSTRAND AVENUE,NOSTRAND AVENUE
13041957,01/28/2009 12:00:00 AM,02/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,527 RIDGEWOOD AVENUE,RIDGEWOOD AVENUE
14747650,08/28/2009 12:00:00 AM,09/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,11 MAPLE STREET,MAPLE STREET
14141811,06/09/2009 12:00:00 AM,06/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,1044 HERKIMER STREET,HERKIMER STREET
15424111,12/02/2009 12:00:00 AM,12/03/2009 12:00:00 AM,DSNY,Queens East 10,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,104-58 109 STREET,109 STREET
14635020,08/13/2009 12:00:00 AM,08/28/2009 12:00:00 AM,DOT,Department of Transportation,Broken Parking Meter,Timer Defect - Fast/Fail,Street,54 GRAHAM AVENUE,GRAHAM AVENUE
14263126,06/25/2009 12:00:00 AM,06/25/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15400944,12/01/2009 12:00:00 AM,12/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,507 HAROLD STREET,HAROLD STREET
12968794,01/19/2009 12:00:00 AM,02/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,1056 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE
12828064,01/01/2009 12:00:00 AM,01/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,185-01 HILBURN AVENUE,HILBURN AVENUE
15460260,12/09/2009 12:00:00 AM,12/11/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,579 ARMSTRONG AVENUE,ARMSTRONG AVENUE
13163768,02/13/2009 12:00:00 AM,02/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,1150 GRAND CONCOURSE,GRAND CONCOURSE
13873517,05/05/2009 12:00:00 AM,05/12/2009 12:00:00 AM,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",Street,215 58 STREET,58 STREET
15464564,12/09/2009 12:00:00 AM,12/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,BELL-BUZZER/INTERCOM,RESIDENTIAL BUILDING,2000 PROSPECT AVENUE,PROSPECT AVENUE
12906367,01/12/2009 12:00:00 AM,01/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,540 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD
14072385,05/30/2009 12:00:00 AM,06/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,2706 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE
13253132,02/26/2009 12:00:00 AM,02/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15323764,11/18/2009 12:00:00 AM,11/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2625 GRAND CONCOURSE,GRAND CONCOURSE
14372532,07/12/2009 12:00:00 AM,07/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,BELL-BUZZER/INTERCOM,RESIDENTIAL BUILDING,705 GERARD AVENUE,GERARD AVENUE
14171153,06/13/2009 12:00:00 AM,06/13/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,,
12918071,01/13/2009 12:00:00 AM,01/14/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,23-32 130 STREET,130 STREET
15569704,12/22/2009 12:00:00 AM,12/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1240 STRATFORD AVENUE,STRATFORD AVENUE
13459080,03/30/2009 12:00:00 AM,04/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,RUBBISH,RESIDENTIAL BUILDING,441 BROOKLYN AVENUE,BROOKLYN AVENUE
14238446,06/22/2009 12:00:00 AM,06/30/2010 12:00:00 AM,DEP,Department of Environmental Protection,Noise,"Noise: Boat(Engine,Music,Etc) (NR10)",,,
14794980,09/04/2009 12:00:00 AM,09/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CERAMIC-TILE,RESIDENTIAL BUILDING,165 MAC DOUGAL STREET,MAC DOUGAL STREET
14195190,06/16/2009 12:00:00 AM,07/10/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,3264 HULL AVENUE,HULL AVENUE
15583473,12/24/2009 12:00:00 AM,12/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1795 RIVERSIDE DRIVE,RIVERSIDE DRIVE
12960051,01/17/2009 12:00:00 AM,01/18/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,1977 HAVILAND AVENUE,HAVILAND AVENUE
14547003,08/05/2009 12:00:00 AM,08/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,1044 KELLY STREET,KELLY STREET
15632109,12/31/2009 12:00:00 AM,02/09/2010 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,6906 NEW UTRECHT AVENUE,NEW UTRECHT AVENUE
14797140,09/04/2009 12:00:00 AM,09/04/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,109-22 177 STREET,177 STREET
13008685,01/23/2009 12:00:00 AM,01/23/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,,
13491237,04/03/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Animal Waste,3+ Family Apartment Building,2522 UNIVERSITY AVENUE,UNIVERSITY AVENUE
15173434,10/28/2009 12:00:00 AM,11/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,974 ANDERSON AVENUE,ANDERSON AVENUE
13747273,04/20/2009 12:00:00 AM,04/20/2009 12:00:00 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,28 CURTIS PLACE,CURTIS PLACE
14176729,06/14/2009 12:00:00 AM,06/15/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,1815 COLEMAN STREET,COLEMAN STREET
15428866,12/04/2009 12:00:00 AM,12/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,234 EAST 178 STREET,EAST 178 STREET
14826894,09/09/2009 12:00:00 AM,09/09/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,,
13434814,03/25/2009 12:00:00 AM,04/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,908 AVENUE O,AVENUE O
14895240,09/20/2009 12:00:00 AM,11/20/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Facility Construction,Restaurant/Bar/Deli/Bakery,501 GRAND STREET,GRAND STREET
15403967,12/01/2009 12:00:00 AM,12/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1975 GRAND AVENUE,GRAND AVENUE
15059202,10/13/2009 12:00:00 AM,10/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14236667,06/22/2009 12:00:00 AM,07/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,170-10 CEDARCROFT ROAD,CEDARCROFT ROAD
15246666,11/07/2009 12:00:00 AM,11/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,293 GRAND AVENUE,GRAND AVENUE
13785282,04/25/2009 12:00:00 AM,04/25/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,37-16 65 STREET,65 STREET
13426731,03/24/2009 12:00:00 AM,03/25/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,,,
14235583,06/22/2009 12:00:00 AM,07/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,61-35 WOODBINE STREET,WOODBINE STREET
14426443,07/20/2009 12:00:00 AM,08/19/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,103-24 127 STREET,127 STREET
12909549,01/12/2009 12:00:00 AM,01/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,297 HARMAN STREET,HARMAN STREET
13138720,02/10/2009 12:00:00 AM,03/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,3540 DECATUR AVENUE,DECATUR AVENUE
12977578,01/20/2009 12:00:00 AM,03/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,1058 TELLER AVENUE,TELLER AVENUE
12818524,01/01/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Restaurant/Bar/Deli/Bakery,29-35 NEWTOWN AVENUE,NEWTOWN AVENUE
13318551,03/08/2009 12:00:00 AM,04/27/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,103-21 103 STREET,103 STREET
15305211,11/16/2009 12:00:00 AM,11/16/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,4214 WILDER AVENUE,WILDER AVENUE
13006010,01/23/2009 12:00:00 AM,02/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,188 IRVING AVENUE,IRVING AVENUE
14646152,08/14/2009 12:00:00 AM,08/17/2009 12:00:00 AM,DSNY,BCC - Staten Island,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,194 CARLYLE GREEN,CARLYLE GREEN
13471493,03/31/2009 12:00:00 AM,04/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,1951 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD
14006711,05/20/2009 12:00:00 AM,05/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,64-20C 192 STREET,192 STREET
13216734,02/21/2009 12:00:00 AM,03/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,7002 RIDGE BOULEVARD,RIDGE BOULEVARD
14941269,09/26/2009 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,730 EAST 219 STREET,EAST 219 STREET
15882097,12/16/2009 12:00:00 AM,01/09/2010 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,105-19 DITMARS BOULEVARD,DITMARS BOULEVARD
13834684,04/30/2009 12:00:00 AM,04/30/2009 12:00:00 AM,NYPD,New York City Police Department,Urinating in Public,,Store/Commercial,115 NORTH 5 STREET,NORTH 5 STREET
15148492,10/25/2009 12:00:00 AM,10/25/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,
13280264,03/03/2009 12:00:00 AM,03/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,427 82 STREET,82 STREET
13914695,05/09/2009 12:00:00 AM,05/14/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,615 WEST 172 STREET,WEST 172 STREET
12858709,01/06/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,,
13409136,03/21/2009 12:00:00 AM,03/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,720 EAST 32 STREET,EAST 32 STREET
13807582,04/27/2009 12:00:00 AM,04/30/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Base Door/Cover Damaged,,,
14697089,08/21/2009 12:00:00 AM,08/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,30-39 77 STREET,77 STREET
15395325,11/30/2009 12:00:00 AM,12/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,559 NEW LOTS AVENUE,NEW LOTS AVENUE
14300244,07/01/2009 12:00:00 AM,07/01/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,101 GOODALL STREET,GOODALL STREET
13310712,03/04/2009 12:00:00 AM,03/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,, WOODRUFF AVENUE,WOODRUFF AVENUE
15244480,11/07/2009 12:00:00 AM,04/29/2010 12:00:00 AM,DOE,Central - Department of Education,DOE Complaint or Compliment,Maintenance Complaint,School,1600 AVENUE L,AVENUE L
13498156,04/05/2009 12:00:00 AM,04/05/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,35-09 95 STREET,95 STREET
13177695,02/17/2009 12:00:00 AM,02/17/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,1311 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE
15142635,10/23/2009 12:00:00 AM,10/29/2009 12:00:00 AM,DSNY,A - Brooklyn,Recycling Enforcement,ER2 Resident Recyc. (Tenant),Sidewalk,269 OCEAN PARKWAY,OCEAN PARKWAY
15149637,10/25/2009 12:00:00 AM,10/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,,
13064766,01/31/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,43 MAC DOUGAL STREET,MAC DOUGAL STREET
15088867,10/16/2009 12:00:00 AM,10/16/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,101-17 MARTENSE AVENUE,MARTENSE AVENUE
14621692,08/11/2009 12:00:00 AM,08/11/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
14023826,05/23/2009 12:00:00 AM,05/24/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,102-14 188 STREET,188 STREET
15544789,12/19/2009 12:00:00 AM,12/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,866 EAST 165 STREET,EAST 165 STREET
14738645,08/27/2009 12:00:00 AM,09/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,LOCKS,RESIDENTIAL BUILDING,1221 DECATUR STREET,DECATUR STREET
13925821,05/09/2009 12:00:00 AM,05/09/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,21 EAST 2 STREET,EAST 2 STREET
14320662,07/04/2009 12:00:00 AM,07/04/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,
14605269,08/09/2009 12:00:00 AM,08/10/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk, WEST 139 STREET,WEST 139 STREET
13409094,03/21/2009 12:00:00 AM,03/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1539 PARK PLACE,PARK PLACE
14635570,08/13/2009 12:00:00 AM,08/14/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,631 WEST 207 STREET,WEST 207 STREET
13013465,01/24/2009 12:00:00 AM,01/24/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1C Uncollected Xmas Trees,Sidewalk,500 WASHINGTON AVENUE,WASHINGTON AVENUE
14244522,06/23/2009 12:00:00 AM,06/25/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,355 GROVE STREET,GROVE STREET
14721886,08/25/2009 12:00:00 AM,09/01/2009 12:00:00 AM,DOT,Department of Transportation,Street Sign - Damaged,Stop,Street,,
14794144,09/04/2009 12:00:00 AM,09/04/2009 12:00:00 AM,NYPD,New York City Police Department,Vending,Unlicensed,Street/Sidewalk,123 PRINCE STREET,PRINCE STREET
14012726,05/22/2009 12:00:00 AM,06/11/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,,
14260302,06/25/2009 12:00:00 AM,06/25/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,
14528902,08/03/2009 12:00:00 AM,08/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CABINETS,RESIDENTIAL BUILDING,60 ELLWOOD STREET,ELLWOOD STREET
14470345,07/26/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,85-23 125 STREET,125 STREET
14418141,07/19/2009 12:00:00 AM,08/14/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,180 CENTRAL PARK SOUTH,CENTRAL PARK SOUTH
13127314,02/07/2009 12:00:00 AM,02/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
15256466,11/09/2009 12:00:00 AM,01/02/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,1969 AMSTERDAM AVENUE,AMSTERDAM AVENUE
13748207,04/19/2009 12:00:00 AM,04/20/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,94-04 25 AVENUE,25 AVENUE
15157255,10/26/2009 12:00:00 AM,11/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,1053 BOYNTON AVENUE,BOYNTON AVENUE
13981481,05/18/2009 12:00:00 AM,05/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,420 CLINTON AVENUE,CLINTON AVENUE
13767264,04/22/2009 12:00:00 AM,05/14/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,25 TENNIS COURT,TENNIS COURT
13995344,05/19/2009 12:00:00 AM,05/14/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
15418261,12/03/2009 12:00:00 AM,12/28/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
13119675,02/07/2009 12:00:00 AM,02/07/2009 12:00:00 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,,
15245288,11/07/2009 12:00:00 AM,11/07/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,157-20 QUINCE AVENUE,QUINCE AVENUE
13360960,03/14/2009 12:00:00 AM,03/14/2009 12:00:00 AM,NYPD,New York City Police Department,Disorderly Youth,Playing in Unsuitable Place,Residential Building/House,984 GREENE AVENUE,GREENE AVENUE
14354555,07/09/2009 12:00:00 AM,07/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,464 WILSON AVENUE,WILSON AVENUE
12947192,01/16/2009 12:00:00 AM,01/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10 MANHATTAN AVENUE,MANHATTAN AVENUE
12909278,01/12/2009 12:00:00 AM,01/14/2009 12:00:00 AM,DSNY,A - Queens,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Sidewalk,30-90 38 STREET,38 STREET
13795265,04/26/2009 12:00:00 AM,04/26/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,544 WEST 145 STREET,WEST 145 STREET
14246301,06/23/2009 12:00:00 AM,06/24/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15213194,11/03/2009 12:00:00 AM,11/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1325 63 STREET,63 STREET
12896880,01/10/2009 12:00:00 AM,01/12/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,,
14162700,06/12/2009 12:00:00 AM,06/19/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Street/Curbside,,
13383984,03/18/2009 12:00:00 AM,04/09/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
13556618,04/13/2009 12:00:00 AM,04/10/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13274796,03/02/2009 12:00:00 AM,03/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,427 MARION STREET,MARION STREET
13839013,04/30/2009 12:00:00 AM,04/30/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Sgnl Mult Lamps,,,
14771303,09/01/2009 12:00:00 AM,09/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,80-08 135 STREET,135 STREET
13425944,03/24/2009 12:00:00 AM,03/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,3435 OLINVILLE AVENUE,OLINVILLE AVENUE
15343476,11/21/2009 12:00:00 AM,12/08/2009 12:00:00 AM,DOT,Department of Transportation,Broken Parking Meter,Coin or Card Did Not Register,Street,,
13256716,02/27/2009 12:00:00 AM,03/17/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street, 6 AVENUE,6 AVENUE
15076101,10/15/2009 12:00:00 AM,10/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,733 DE KALB AVENUE,DE KALB AVENUE
15173939,10/28/2009 12:00:00 AM,11/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,30 NORWOOD AVENUE,NORWOOD AVENUE
15175858,10/28/2009 12:00:00 AM,10/29/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,4041 BROADWAY,BROADWAY
12985755,01/21/2009 12:00:00 AM,01/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1435 CARROLL STREET,CARROLL STREET
12979301,01/20/2009 12:00:00 AM,01/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,60 HAMILTON AVENUE,HAMILTON AVENUE
14184390,06/15/2009 12:00:00 AM,06/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,192 SCHAEFER STREET,SCHAEFER STREET
