Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
13494844,04/03/2009 12:00:00 AM,04/08/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,41-20 LITTLE NECK PARKWAY,LITTLE NECK PARKWAY
13817147,04/28/2009 12:00:00 AM,05/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,1589 EAST 172 STREET,EAST 172 STREET
13274602,03/02/2009 12:00:00 AM,03/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,1169 OCEAN AVENUE,OCEAN AVENUE
14122494,06/06/2009 12:00:00 AM,06/13/2009 12:00:00 AM,DSNY,A - Queens,Dirty Conditions,E11 Litter Surveillance,Sidewalk,86-44 102 ROAD,102 ROAD
13060187,01/30/2009 12:00:00 AM,02/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,213 WEST 134 STREET,WEST 134 STREET
15396140,11/30/2009 12:00:00 AM,12/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,3006 DECATUR AVENUE,DECATUR AVENUE
12941407,01/16/2009 12:00:00 AM,01/17/2009 12:00:00 AM,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,,Residential Building/House,18 EAST 19 STREET,EAST 19 STREET
14582059,08/05/2009 12:00:00 AM,08/05/2009 12:00:00 AM,DSNY,BCC - Bronx,Derelict Vehicles,14 Derelict Vehicles,Street,3445 WHITE PLAINS ROAD,WHITE PLAINS ROAD
14806668,09/06/2009 12:00:00 AM,09/17/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,46 SOUTH 2 STREET,SOUTH 2 STREET
14980985,10/02/2009 12:00:00 AM,10/02/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,129 ALEX CIRCLE,ALEX CIRCLE
15502859,12/13/2009 12:00:00 AM,12/18/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,48 WEST 138 STREET,WEST 138 STREET
15863313,10/19/2009 12:00:00 AM,11/17/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,266 WASHINGTON AVENUE,WASHINGTON AVENUE
14776117,09/02/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Sidewalk Consultation,Street,2937 BAISLEY AVENUE,BAISLEY AVENUE
13734783,04/19/2009 12:00:00 AM,04/24/2009 12:00:00 AM,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,,
15595097,12/27/2009 12:00:00 AM,12/31/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,1345 PLIMPTON AVENUE,PLIMPTON AVENUE
14469001,07/26/2009 12:00:00 AM,07/27/2009 12:00:00 AM,DOT,Department of Transportation,Highway Condition,Pothole - Highway,Highway,,
13094614,02/04/2009 12:00:00 AM,02/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1504 SHERIDAN AVENUE,SHERIDAN AVENUE
15153895,10/26/2009 12:00:00 AM,10/28/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Insurance Information Requested,Street,,
14543867,08/05/2009 12:00:00 AM,08/06/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,137-37 170 STREET,170 STREET
14251323,06/24/2009 12:00:00 AM,07/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Sign - Missing,St Name - Attached to Pole,Street,95 COLON AVENUE,COLON AVENUE
12935253,01/15/2009 12:00:00 AM,01/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1005 JEROME AVENUE,JEROME AVENUE
14368933,07/11/2009 12:00:00 AM,07/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,455 MILLER AVENUE,MILLER AVENUE
13947634,05/13/2009 12:00:00 AM,05/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,437 KINGSTON AVENUE,KINGSTON AVENUE
13040673,01/28/2009 12:00:00 AM,01/28/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,2074 ANTHONY AVENUE,ANTHONY AVENUE
14329527,07/06/2009 12:00:00 AM,07/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1090 MANHATTAN AVENUE,MANHATTAN AVENUE
12900672,01/11/2009 12:00:00 AM,01/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,958A GREENE AVENUE,GREENE AVENUE
13955202,05/14/2009 12:00:00 AM,05/15/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,147-50 230 PLACE,230 PLACE
14099451,06/03/2009 12:00:00 AM,06/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,392 SOUTH 3 STREET,SOUTH 3 STREET
15240050,11/06/2009 12:00:00 AM,11/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,160 BRADFORD STREET,BRADFORD STREET
15847200,09/15/2009 12:00:00 AM,07/29/2010 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,,1124 FIRST AVENUE,FIRST AVENUE
14056300,05/28/2009 12:00:00 AM,06/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MAIL-BOX,RESIDENTIAL BUILDING,1252 DE KALB AVENUE,DE KALB AVENUE
12907871,01/12/2009 12:00:00 AM,02/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,1766 BRYANT AVENUE,BRYANT AVENUE
13026129,01/26/2009 12:00:00 AM,03/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,2710 SEDGWICK AVENUE,SEDGWICK AVENUE
14096072,06/03/2009 12:00:00 AM,06/11/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,1734 CARLTON AVENUE,CARLTON AVENUE
15856207,09/22/2009 12:00:00 AM,10/26/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,302 2 STREET,2 STREET
15855153,07/28/2009 12:00:00 AM,08/19/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,140 WEST 75 STREET,WEST 75 STREET
14966314,09/30/2009 12:00:00 AM,10/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,1340 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE
14980952,10/02/2009 12:00:00 AM,10/05/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street, EAST 86 STREET,EAST 86 STREET
13207820,02/20/2009 12:00:00 AM,02/25/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,944 EAST 217 STREET,EAST 217 STREET
13078667,02/02/2009 12:00:00 AM,02/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CABINETS,RESIDENTIAL BUILDING,307 EAST TREMONT AVENUE,EAST TREMONT AVENUE
14047564,05/27/2009 12:00:00 AM,05/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,111 WEST 183 STREET,WEST 183 STREET
12969209,01/19/2009 12:00:00 AM,01/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,134 MILTON STREET,MILTON STREET
13494740,04/03/2009 12:00:00 AM,04/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,24 MAY AVENUE,MAY AVENUE
13013045,01/24/2009 12:00:00 AM,01/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,242 WEST 109 STREET,WEST 109 STREET
15439886,12/06/2009 12:00:00 AM,12/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,294 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE
15595936,12/27/2009 12:00:00 AM,12/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,2338 MORRIS AVENUE,MORRIS AVENUE
14612257,08/10/2009 12:00:00 AM,08/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,RADIATOR,RESIDENTIAL BUILDING,2035 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD
13375164,03/16/2009 12:00:00 AM,03/16/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,77-05 QUEENS BOULEVARD,QUEENS BOULEVARD
13381567,03/17/2009 12:00:00 AM,03/17/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,234 COURT STREET,COURT STREET
15199348,11/01/2009 12:00:00 AM,11/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,3000 OCEAN PARKWAY,OCEAN PARKWAY
13242324,02/25/2009 12:00:00 AM,03/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,421 WEST 43 STREET,WEST 43 STREET
12862569,01/06/2009 12:00:00 AM,01/13/2009 12:00:00 AM,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,1469 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE
15533364,12/18/2009 12:00:00 AM,12/24/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,,
12933406,01/15/2009 12:00:00 AM,01/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2485 ELM PLACE,ELM PLACE
13342268,03/11/2009 12:00:00 AM,03/13/2009 12:00:00 AM,DSNY,A - Brooklyn,Other Enforcement,E6 Commercial Waste Disposal,Sidewalk,5616 8 AVENUE,8 AVENUE
13774731,04/23/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,1335 EASTERN PARKWAY,EASTERN PARKWAY
15041934,10/11/2009 12:00:00 AM,10/11/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,35 WEST 19 STREET,WEST 19 STREET
14255885,06/24/2009 12:00:00 AM,06/30/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,,
15394858,11/30/2009 12:00:00 AM,01/10/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,1997 HUGHES AVENUE,HUGHES AVENUE
13298985,03/05/2009 12:00:00 AM,03/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1469 5 AVENUE,5 AVENUE
12990782,01/21/2009 12:00:00 AM,01/21/2009 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,,98-03 NORTHERN BOULEVARD,NORTHERN BOULEVARD
13479621,04/01/2009 12:00:00 AM,04/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,18 EAST 21 STREET,EAST 21 STREET
15872588,08/18/2009 12:00:00 AM,08/31/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,,85-36 165 STREET,165 STREET
14526275,08/03/2009 12:00:00 AM,08/10/2009 12:00:00 AM,DOT,Department of Transportation,Street Sign - Dangling,One Way,Street,68-03 LITTLE NECK PARKWAY,LITTLE NECK PARKWAY
15007142,10/06/2009 12:00:00 AM,10/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,83 EAST 94 STREET,EAST 94 STREET
14962054,09/29/2009 12:00:00 AM,10/16/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,546 PINE STREET,PINE STREET
14287235,06/26/2009 12:00:00 AM,07/01/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Sanitation Condition,22 Weeds,Sidewalk,59 ORIENT AVENUE,ORIENT AVENUE
14627449,08/12/2009 12:00:00 AM,09/03/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,,
15100273,10/18/2009 12:00:00 AM,10/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1064 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE
12913475,01/13/2009 12:00:00 AM,01/13/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk, WEST 17 STREET,WEST 17 STREET
14585755,08/06/2009 12:00:00 AM,09/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,RESIDENTIAL BUILDING,144-27 105 AVENUE,105 AVENUE
13242930,02/25/2009 12:00:00 AM,03/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,271 BAY RIDGE AVENUE,BAY RIDGE AVENUE
15559887,12/21/2009 12:00:00 AM,01/07/2010 12:00:00 AM,DEP,Department of Environmental Protection,Noise,"Noise: Air Condition/Ventilation Equip, Residential (NJ1)",,421 HUDSON STREET,HUDSON STREET
15616285,12/27/2009 12:00:00 AM,12/28/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14952882,09/28/2009 12:00:00 AM,10/01/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,,
13309694,03/06/2009 12:00:00 AM,03/06/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,150 JORALEMON STREET,JORALEMON STREET
15063103,10/14/2009 12:00:00 AM,10/14/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,,
13034944,01/27/2009 12:00:00 AM,03/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,9255 SHORE ROAD,SHORE ROAD
14832405,09/10/2009 12:00:00 AM,09/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,370 COLUMBUS AVENUE,COLUMBUS AVENUE
14057844,05/28/2009 12:00:00 AM,06/02/2009 12:00:00 AM,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,45 STATION AVENUE,STATION AVENUE
14696888,08/21/2009 12:00:00 AM,09/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,1225 SHERIDAN AVENUE,SHERIDAN AVENUE
13408211,03/21/2009 12:00:00 AM,03/21/2009 12:00:00 AM,NYPD,New York City Police Department,Graffiti,Police Report Requested,Street/Sidewalk,709 CARLTON BOULEVARD,CARLTON BOULEVARD
15200734,11/01/2009 12:00:00 AM,11/04/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,93-31 213 STREET,213 STREET
13967066,05/15/2009 12:00:00 AM,05/15/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15069080,10/14/2009 12:00:00 AM,10/15/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of Hose - Other (CCO),,,
15213786,11/03/2009 12:00:00 AM,11/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2800 BAILEY AVENUE,BAILEY AVENUE
15446162,12/07/2009 12:00:00 AM,01/14/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,69-20 30 AVENUE,30 AVENUE
14484203,07/28/2009 12:00:00 AM,07/28/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,37-16 65 STREET,65 STREET
15276984,11/12/2009 12:00:00 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,2072 8 AVENUE,8 AVENUE
13822572,04/29/2009 12:00:00 AM,05/15/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Damaged Vehicle,,4007 BOSTON ROAD,BOSTON ROAD
13802183,04/27/2009 12:00:00 AM,05/04/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,68-01 43 AVENUE,43 AVENUE
13073375,02/01/2009 12:00:00 AM,02/03/2009 12:00:00 AM,DSNY,P - Brooklyn and Staten Island,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,8846 7 AVENUE,7 AVENUE
13260504,02/27/2009 12:00:00 AM,03/03/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,91-32 96 STREET,96 STREET
13358120,03/13/2009 12:00:00 AM,03/17/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,,,
12871354,01/07/2009 12:00:00 AM,01/12/2009 12:00:00 AM,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,3887 BROADWAY,BROADWAY
13564741,04/13/2009 12:00:00 AM,04/18/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
13453902,03/28/2009 12:00:00 AM,03/28/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,108 LUQUER STREET,LUQUER STREET
15101257,10/18/2009 12:00:00 AM,10/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1442 PACIFIC STREET,PACIFIC STREET
13303198,03/05/2009 12:00:00 AM,03/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,420 WATKINS STREET,WATKINS STREET
13548900,04/12/2009 12:00:00 AM,04/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2505 HOFFMAN STREET,HOFFMAN STREET
13486769,04/02/2009 12:00:00 AM,04/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,412 EAST 9 STREET,EAST 9 STREET
14241705,06/23/2009 12:00:00 AM,07/26/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,,
13726114,04/16/2009 12:00:00 AM,05/28/2009 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,2098 8 AVENUE,8 AVENUE
13395000,03/19/2009 12:00:00 AM,03/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CABINETS,RESIDENTIAL BUILDING,2304 CROTONA AVENUE,CROTONA AVENUE
13340314,03/11/2009 12:00:00 AM,03/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,537 MARCY AVENUE,MARCY AVENUE
13140665,02/10/2009 12:00:00 AM,02/10/2009 12:00:00 AM,DSNY,BCC - Bronx,Dirty Conditions,E2 Receptacle Violation,Sidewalk,3132 PERRY AVENUE,PERRY AVENUE
15073685,10/15/2009 12:00:00 AM,10/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1181 WALTON AVENUE,WALTON AVENUE
13934268,05/12/2009 12:00:00 AM,05/13/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13786801,04/24/2009 12:00:00 AM,04/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,22 EAST 96 STREET,EAST 96 STREET
15385935,11/28/2009 12:00:00 AM,11/29/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,,
14662288,08/17/2009 12:00:00 AM,08/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1852 67 STREET,67 STREET
14149107,06/11/2009 12:00:00 AM,06/11/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk, 53 STREET,53 STREET
14789212,09/03/2009 12:00:00 AM,03/04/2010 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Sunken/Damaged/Raised (SB1),,,
13845960,04/30/2009 12:00:00 AM,05/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,684 FLUSHING AVENUE,FLUSHING AVENUE
14238772,06/22/2009 12:00:00 AM,06/24/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,69-16 ROOSEVELT AVENUE,ROOSEVELT AVENUE
13051997,01/29/2009 12:00:00 AM,02/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,144 EAST 208 STREET,EAST 208 STREET
15009240,10/06/2009 12:00:00 AM,10/07/2009 12:00:00 AM,DSNY,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,,
14877828,09/17/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,216-16 85 AVENUE,85 AVENUE
14957742,09/29/2009 12:00:00 AM,10/09/2009 12:00:00 AM,DOT,Department of Transportation,Sidewalk Condition,Curb Painted,Sidewalk,1744 EAST 5 STREET,EAST 5 STREET
14622988,08/11/2009 12:00:00 AM,08/20/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,247-12 88 ROAD,88 ROAD
13097808,02/04/2009 12:00:00 AM,03/16/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,198-04 116 AVENUE,116 AVENUE
13147269,02/11/2009 12:00:00 AM,02/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,2373 ARTHUR AVENUE,ARTHUR AVENUE
12933740,01/15/2009 12:00:00 AM,02/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,CARBON MONOXIDE,RESIDENTIAL BUILDING,2803 MERMAID AVENUE,MERMAID AVENUE
14605022,08/09/2009 12:00:00 AM,06/23/2011 12:00:00 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,Street,,
14069362,05/30/2009 12:00:00 AM,05/30/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,305 SECOND AVENUE,SECOND AVENUE
13186863,02/17/2009 12:00:00 AM,03/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,480 CONCORD AVENUE,CONCORD AVENUE
13012519,01/24/2009 12:00:00 AM,01/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,687 BRISTOL STREET,BRISTOL STREET
12949583,01/16/2009 12:00:00 AM,01/16/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,35-03 31 AVENUE,31 AVENUE
13081544,02/02/2009 12:00:00 AM,02/03/2009 12:00:00 AM,DSNY,BCC - Brooklyn South,Sanitation Condition,22 Weeds,Sidewalk,1213 57 STREET,57 STREET
13129383,02/09/2009 12:00:00 AM,02/12/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,109-36 215 STREET,215 STREET
14280282,06/28/2009 12:00:00 AM,06/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2676 GRAND CONCOURSE,GRAND CONCOURSE
15220348,11/04/2009 12:00:00 AM,11/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MAIL-BOX,RESIDENTIAL BUILDING,704 WYONA STREET,WYONA STREET
13378063,03/17/2009 12:00:00 AM,03/18/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,895 EMPIRE BOULEVARD,EMPIRE BOULEVARD
13877981,05/05/2009 12:00:00 AM,06/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,208 WEST 151 STREET,WEST 151 STREET
14703336,08/22/2009 12:00:00 AM,08/31/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,171 BEACH 60 STREET,BEACH 60 STREET
15394401,11/30/2009 12:00:00 AM,01/04/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,2225 5 AVENUE,5 AVENUE
13174155,02/15/2009 12:00:00 AM,02/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,137-60 45 AVENUE,45 AVENUE
14154116,06/10/2009 12:00:00 AM,06/26/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,4072 HYLAN BOULEVARD,HYLAN BOULEVARD
14863463,09/15/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power/Phone Lines,Street,879 CRANFORD AVENUE,CRANFORD AVENUE
12855394,01/05/2009 12:00:00 AM,,DEP,Department of Environmental Protection,Asbestos,Asbestos Complaint (B1),,200 EAST 82 STREET,EAST 82 STREET
13753219,04/20/2009 12:00:00 AM,04/22/2009 12:00:00 AM,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,7424 BAY PARKWAY,BAY PARKWAY
