Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
13517135,04/07/2009 12:00:00 AM,04/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,28-08 35 STREET,35 STREET
14124655,06/07/2009 12:00:00 AM,06/12/2009 12:00:00 AM,DOT,Department of Transportation,Street Sign - Damaged,One Way,Street,,
14245290,06/23/2009 12:00:00 AM,07/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CERAMIC-TILE,RESIDENTIAL BUILDING,368 EASTERN PARKWAY,EASTERN PARKWAY
14087926,06/02/2009 12:00:00 AM,06/02/2009 12:00:00 AM,NYPD,New York City Police Department,Homeless Encampment,,Residential Building/House,539 PACIFIC STREET,PACIFIC STREET
14216333,06/19/2009 12:00:00 AM,07/02/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,5202 19 AVENUE,19 AVENUE
14060903,05/29/2009 12:00:00 AM,06/13/2009 12:00:00 AM,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,29 WEST 46 STREET,WEST 46 STREET
14281089,06/28/2009 12:00:00 AM,08/21/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,37-46 60 STREET,60 STREET
14224703,06/20/2009 12:00:00 AM,06/21/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,136 2 AVENUE,2 AVENUE
15318161,11/17/2009 12:00:00 AM,11/17/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Hanging,,,
14099807,06/03/2009 12:00:00 AM,06/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,151 WEIRFIELD STREET,WEIRFIELD STREET
14317857,07/03/2009 12:00:00 AM,07/03/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,60 PATCHEN AVENUE,PATCHEN AVENUE
12869293,01/07/2009 12:00:00 AM,02/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,1730 43 STREET,43 STREET
12976502,01/20/2009 12:00:00 AM,01/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2718 MARION AVENUE,MARION AVENUE
15491046,12/12/2009 12:00:00 AM,12/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1033 LAFAYETTE AVENUE,LAFAYETTE AVENUE
14474730,07/27/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,154 HART STREET,HART STREET
12971172,01/19/2009 12:00:00 AM,01/19/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,842 2 AVENUE,2 AVENUE
15331921,11/19/2009 12:00:00 AM,11/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,170 AVENUE A,AVENUE A
13771693,04/20/2009 12:00:00 AM,04/21/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
13552352,04/14/2009 12:00:00 AM,04/14/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,118 THOMPSON STREET,THOMPSON STREET
13186243,02/17/2009 12:00:00 AM,03/04/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,7812 FLATLANDS AVENUE,FLATLANDS AVENUE
13035164,01/27/2009 12:00:00 AM,01/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,231 STEUBEN STREET,STEUBEN STREET
13265045,02/28/2009 12:00:00 AM,03/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,70-34 BROADWAY,BROADWAY
13971630,05/16/2009 12:00:00 AM,05/18/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,650 TYSENS LANE,TYSENS LANE
13385540,03/18/2009 12:00:00 AM,03/19/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,,
14699442,08/21/2009 12:00:00 AM,09/09/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,3053 VILLA AVENUE,VILLA AVENUE
15532940,12/18/2009 12:00:00 AM,12/28/2009 12:00:00 AM,DOE,School - PS 173 Fresh Meadows,School Maintenance,Rodents/Mice,School,174-10 67 AVENUE,67 AVENUE
14724072,08/25/2009 12:00:00 AM,08/28/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,1840 HUNT AVENUE,HUNT AVENUE
15609845,12/29/2009 12:00:00 AM,01/05/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,501 1/2 EAST 83 STREET,EAST 83 STREET
14223193,06/20/2009 12:00:00 AM,06/20/2009 12:00:00 AM,NYPD,New York City Police Department,Vending,In Prohibited Area,Street/Sidewalk,99 PRINCE STREET,PRINCE STREET
13809120,04/25/2009 12:00:00 AM,04/27/2009 12:00:00 AM,DSNY,BCC - Queens East,Sanitation Condition,12 Dead Animals,Sidewalk,162-38 PIGEON MEADOW ROAD,PIGEON MEADOW ROAD
13157216,02/11/2009 12:00:00 AM,02/13/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,139-12 232 STREET,232 STREET
13279597,03/03/2009 12:00:00 AM,03/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,900 EAST 18 STREET,EAST 18 STREET
14311866,07/02/2009 12:00:00 AM,07/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,604 WYONA STREET,WYONA STREET
12953241,01/17/2009 12:00:00 AM,01/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,152 ALBANY AVENUE,ALBANY AVENUE
12933940,01/16/2009 12:00:00 AM,01/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,88-19 77 STREET,77 STREET
12996985,01/22/2009 12:00:00 AM,02/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,STAIRS,RESIDENTIAL BUILDING,1268 STRATFORD AVENUE,STRATFORD AVENUE
14897442,09/20/2009 12:00:00 AM,10/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,VENTILATION SYSTEM,RESIDENTIAL BUILDING,2881 VALENTINE AVENUE,VALENTINE AVENUE
15448746,12/07/2009 12:00:00 AM,08/04/2010 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,1646 UNION STREET,UNION STREET
14651256,08/15/2009 12:00:00 AM,08/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,9 CORSON AVENUE,CORSON AVENUE
15507035,12/15/2009 12:00:00 AM,12/21/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,2717 AVENUE P,AVENUE P
14529482,08/03/2009 12:00:00 AM,08/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,RUBBISH,RESIDENTIAL BUILDING,132-35 SANFORD AVENUE,SANFORD AVENUE
14411996,07/17/2009 12:00:00 AM,08/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,729 LINDEN BOULEVARD,LINDEN BOULEVARD
12871245,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,657 5 AVENUE,5 AVENUE
13843033,05/01/2009 12:00:00 AM,05/17/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Damaged Vehicle,,74-33 QUEENS BOULEVARD,QUEENS BOULEVARD
13539308,04/10/2009 12:00:00 AM,04/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,2324 WALTON AVENUE,WALTON AVENUE
14957957,09/27/2009 12:00:00 AM,09/28/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,253 8 STREET,8 STREET
14849889,09/13/2009 12:00:00 AM,10/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,2816 GLENWOOD ROAD,GLENWOOD ROAD
15622152,12/30/2009 12:00:00 AM,01/06/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,512 WEST 180 STREET,WEST 180 STREET
12917455,01/13/2009 12:00:00 AM,01/22/2009 12:00:00 AM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,907 HAVEMEYER AVENUE,HAVEMEYER AVENUE
15151336,10/25/2009 12:00:00 AM,10/28/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,155 BAY STREET,BAY STREET
15847172,09/14/2009 12:00:00 AM,10/09/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,318 EAST 53 STREET,EAST 53 STREET
14676993,08/20/2009 12:00:00 AM,08/20/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,2770 86 STREET,86 STREET
15019687,10/07/2009 12:00:00 AM,10/07/2009 12:00:00 AM,DSNY,BCC - Bronx,Sanitation Condition,12 Dead Animals,Sidewalk,652 WHITTIER STREET,WHITTIER STREET
15487930,12/11/2009 12:00:00 AM,12/12/2009 12:00:00 AM,DSNY,BCC - Queens East,Missed Collection (All Materials),1 Missed Collection,Sidewalk,249-05 148 ROAD,148 ROAD
13268282,03/01/2009 12:00:00 AM,03/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,3052 KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE
15415580,12/02/2009 12:00:00 AM,12/03/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
13108820,02/05/2009 12:00:00 AM,02/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,3101 AURELIA COURT,AURELIA COURT
14089737,06/02/2009 12:00:00 AM,06/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,182 SKILLMAN STREET,SKILLMAN STREET
13866360,05/04/2009 12:00:00 AM,05/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2770 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE
14672095,08/18/2009 12:00:00 AM,08/18/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13925043,05/10/2009 12:00:00 AM,05/10/2009 12:00:00 AM,DSNY,BCC - Queens West,Derelict Vehicles,14 Derelict Vehicles,Street,35-52 10 STREET,10 STREET
13369705,03/16/2009 12:00:00 AM,03/17/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,235 EAST 43 STREET,EAST 43 STREET
14572389,02/18/2009 12:00:00 AM,03/09/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,20 BEAVER STREET,BEAVER STREET
14954880,09/29/2009 12:00:00 AM,09/29/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Plate Condition - Shifted,Street,1009 FOREST AVENUE,FOREST AVENUE
15348683,11/22/2009 12:00:00 AM,12/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,1507 EASTERN PARKWAY EXTENSION,EASTERN PARKWAY EXTENSION
14699057,08/21/2009 12:00:00 AM,08/22/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),, SCHENCK AVENUE,SCHENCK AVENUE
15331547,11/19/2009 12:00:00 AM,11/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,3595 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE
13939884,05/12/2009 12:00:00 AM,05/16/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,91-52 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD
14464934,07/25/2009 12:00:00 AM,07/25/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,,
13286163,03/03/2009 12:00:00 AM,03/03/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Cable,,,
15174287,10/28/2009 12:00:00 AM,11/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,36-15 168 STREET,168 STREET
15238893,11/06/2009 12:00:00 AM,11/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,1221 SHERIDAN AVENUE,SHERIDAN AVENUE
13469616,03/31/2009 12:00:00 AM,04/02/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Street/Curbside,,
13487111,04/02/2009 12:00:00 AM,04/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,1420 BROOKLYN AVENUE,BROOKLYN AVENUE
14631914,08/12/2009 12:00:00 AM,08/12/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,15 KINGSLAND AVENUE,KINGSLAND AVENUE
14412755,07/17/2009 12:00:00 AM,07/20/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14881441,09/17/2009 12:00:00 AM,09/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,436 SWINTON AVENUE,SWINTON AVENUE
14548615,08/05/2009 12:00:00 AM,08/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15071340,10/15/2009 12:00:00 AM,12/04/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,49-09 66 STREET,66 STREET
12996972,01/22/2009 12:00:00 AM,01/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,179 BENNETT AVENUE,BENNETT AVENUE
13165397,02/13/2009 12:00:00 AM,02/13/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,7402 NARROWS AVENUE,NARROWS AVENUE
13474228,03/31/2009 12:00:00 AM,06/22/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,111-12 120 STREET,120 STREET
14674181,08/18/2009 12:00:00 AM,08/19/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,"Noise: Air Condition/Ventilation Equip, Residential (NJ1)",,425 EAST 96 STREET,EAST 96 STREET
14363119,07/10/2009 12:00:00 AM,07/10/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14629611,08/12/2009 12:00:00 AM,08/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,147-07 72 ROAD,72 ROAD
12886221,01/09/2009 12:00:00 AM,01/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1750 GRAND CONCOURSE,GRAND CONCOURSE
15868841,03/31/2009 12:00:00 AM,04/22/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1801 AVENUE N,AVENUE N
14236428,06/22/2009 12:00:00 AM,06/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,4640 BROADWAY,BROADWAY
15616740,12/29/2009 12:00:00 AM,12/29/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13209977,02/20/2009 12:00:00 AM,03/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,308 STERLING STREET,STERLING STREET
13789143,04/25/2009 12:00:00 AM,04/28/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,147-45 84 AVENUE,84 AVENUE
14533709,08/03/2009 12:00:00 AM,08/07/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,103-55 102 STREET,102 STREET
13123599,02/07/2009 12:00:00 AM,02/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,132 BEACH 59 STREET,BEACH 59 STREET
14717493,08/24/2009 12:00:00 AM,08/27/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,,
14153379,06/10/2009 12:00:00 AM,06/11/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,86-76 108 STREET,108 STREET
14669223,08/18/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,,
15182521,10/29/2009 12:00:00 AM,11/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,315 NEW YORK AVENUE,NEW YORK AVENUE
15027681,10/08/2009 12:00:00 AM,10/10/2009 12:00:00 AM,DSNY,BCC - Manhattan,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,694 MADISON AVENUE,MADISON AVENUE
14813686,09/08/2009 12:00:00 AM,09/08/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,382 SHEFFIELD STREET,SHEFFIELD STREET
13400221,03/20/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,666 COURTLANDT AVENUE,COURTLANDT AVENUE
14524105,08/02/2009 12:00:00 AM,08/03/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,,
13272422,03/02/2009 12:00:00 AM,04/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,SMOKE-DETECTOR,RESIDENTIAL BUILDING,25-10 32 STREET,32 STREET
14321021,07/04/2009 12:00:00 AM,07/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,SHOWER-STALL,RESIDENTIAL BUILDING,455 EAST 92 STREET,EAST 92 STREET
14907792,09/22/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below), EAST 116 STREET,EAST 116 STREET
14783099,09/02/2009 12:00:00 AM,09/02/2009 12:00:00 AM,DSNY,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,121-21 103 AVENUE,103 AVENUE
14516359,08/01/2009 12:00:00 AM,08/02/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,24-20 32 STREET,32 STREET
13193521,02/18/2009 12:00:00 AM,03/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,SHOWER-STALL,RESIDENTIAL BUILDING,256 WADSWORTH AVENUE,WADSWORTH AVENUE
14031371,05/25/2009 12:00:00 AM,05/25/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,53 WEST 175 STREET,WEST 175 STREET
15623411,12/30/2009 12:00:00 AM,01/05/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,164 WEST 141 STREET,WEST 141 STREET
15037237,10/10/2009 12:00:00 AM,10/10/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk, 103 STREET,103 STREET
15398137,11/30/2009 12:00:00 AM,03/25/2010 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,133-28 228 STREET,228 STREET
15581348,12/24/2009 12:00:00 AM,12/24/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,201-15 JAMAICA AVENUE,JAMAICA AVENUE
13723512,04/16/2009 12:00:00 AM,04/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,150 HAVEN AVENUE,HAVEN AVENUE
15606254,12/28/2009 12:00:00 AM,04/01/2010 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13561639,04/14/2009 12:00:00 AM,04/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,2261 MORRIS AVENUE,MORRIS AVENUE
14308556,07/02/2009 12:00:00 AM,07/18/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Non-Delivery Goods/Services,,43 NORTHERN BOULEVARD,NORTHERN BOULEVARD
15472079,12/10/2009 12:00:00 AM,12/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,515 WEST 175 STREET,WEST 175 STREET
15014359,10/07/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,2035 WEST STREET,WEST STREET
14820272,09/09/2009 12:00:00 AM,09/29/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,75-21 PARSONS BOULEVARD,PARSONS BOULEVARD
14461667,07/24/2009 12:00:00 AM,07/24/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12841316,01/03/2009 12:00:00 AM,01/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,22 LUDLOW STREET,LUDLOW STREET
13104945,02/05/2009 12:00:00 AM,02/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,152 PATCHEN AVENUE,PATCHEN AVENUE
12951176,01/16/2009 12:00:00 AM,01/16/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,,
15013609,10/07/2009 12:00:00 AM,10/07/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk, UNIVERSITY PLACE,UNIVERSITY PLACE
14078562,06/01/2009 12:00:00 AM,06/17/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Damaged/Defective Goods,,88-01 QUEENS BOULEVARD,QUEENS BOULEVARD
13792607,04/25/2009 12:00:00 AM,05/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,2736 PITKIN AVENUE,PITKIN AVENUE
14010842,05/21/2009 12:00:00 AM,05/29/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,63-51 74 STREET,74 STREET
15557554,12/21/2009 12:00:00 AM,12/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,325 EAST 194 STREET,EAST 194 STREET
13292366,03/04/2009 12:00:00 AM,03/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,491 EAST 94 STREET,EAST 94 STREET
14652788,08/15/2009 12:00:00 AM,02/08/2010 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,756 EAST 220 STREET,EAST 220 STREET
14783338,09/02/2009 12:00:00 AM,09/03/2009 12:00:00 AM,DSNY,BCC - Brooklyn South,Missed Collection (All Materials),1 Missed Collection,Sidewalk,287 23 STREET,23 STREET
13216694,02/21/2009 12:00:00 AM,03/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,137-28 95 AVENUE,95 AVENUE
15039229,10/10/2009 12:00:00 AM,11/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,1149 BLAKE AVENUE,BLAKE AVENUE
13099504,02/04/2009 12:00:00 AM,02/05/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Cave-In / Depression (SG),,27 EAST   18 STREET,EAST   18 STREET
15255709,11/09/2009 12:00:00 AM,11/11/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,,
13971420,05/16/2009 12:00:00 AM,05/18/2009 12:00:00 AM,DEP,Department of Environmental Protection,Industrial Waste,Grease In Sewer/Catch Basin (IDG),,32-58 84 STREET,84 STREET
14032678,05/25/2009 12:00:00 AM,06/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11-14 GRASSMERE TERRACE,GRASSMERE TERRACE
14984036,10/02/2009 12:00:00 AM,10/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,7902 BAY PARKWAY,BAY PARKWAY
15098933,10/18/2009 12:00:00 AM,10/19/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,,
15497624,12/13/2009 12:00:00 AM,12/14/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,421 MARCUS GARVEY BOULEVARD,MARCUS GARVEY BOULEVARD
12826834,01/01/2009 12:00:00 AM,01/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,611 ACADEMY STREET,ACADEMY STREET
13191683,02/18/2009 12:00:00 AM,02/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2054 NOSTRAND AVENUE,NOSTRAND AVENUE
14066787,05/29/2009 12:00:00 AM,06/04/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,564 POWELL STREET,POWELL STREET
13168638,02/15/2009 12:00:00 AM,02/15/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,2366 86 STREET,86 STREET
