Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
15428263,12/04/2009 12:00:00 AM,12/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,DOORS/FRAME,RESIDENTIAL BUILDING,155 SOUTH 4 STREET,SOUTH 4 STREET
13357639,03/13/2009 12:00:00 AM,03/19/2009 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,227 DYCKMAN STREET,DYCKMAN STREET
14872516,09/16/2009 12:00:00 AM,09/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,1468 BRYANT AVENUE,BRYANT AVENUE
15142487,10/23/2009 12:00:00 AM,04/06/2010 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,1147 38 STREET,38 STREET
15588551,12/25/2009 12:00:00 AM,02/09/2010 12:00:00 AM,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,146-17 NORTH CONDUIT AVENUE,NORTH CONDUIT AVENUE
14056182,05/28/2009 12:00:00 AM,05/31/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,403 AUDUBON AVENUE,AUDUBON AVENUE
13331297,03/10/2009 12:00:00 AM,03/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,228 57 STREET,57 STREET
14945395,09/27/2009 12:00:00 AM,10/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,88 MENAHAN STREET,MENAHAN STREET
13144267,02/11/2009 12:00:00 AM,02/18/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,57-34 164 STREET,164 STREET
14267191,06/26/2009 12:00:00 AM,08/04/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,67-24 185 STREET,185 STREET
14872904,09/16/2009 12:00:00 AM,09/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,2223 CORTELYOU ROAD,CORTELYOU ROAD
14056344,05/28/2009 12:00:00 AM,05/31/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,STAIRS,RESIDENTIAL BUILDING,697 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE
14416518,07/18/2009 12:00:00 AM,07/18/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,2156 LINDEN BOULEVARD,LINDEN BOULEVARD
12985052,01/21/2009 12:00:00 AM,01/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,327 EAST 92 STREET,EAST 92 STREET
14393509,07/15/2009 12:00:00 AM,07/16/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street, WEST 50 STREET,WEST 50 STREET
14393088,07/15/2009 12:00:00 AM,08/05/2009 12:00:00 AM,DOT,Department of Transportation,Broken Parking Meter,Timer Defect - Fast/Fail,Street,3801 13 AVENUE,13 AVENUE
14341811,07/07/2009 12:00:00 AM,07/09/2009 12:00:00 AM,DSNY,BCC - Queens East,Sanitation Condition,12 Dead Animals,Sidewalk,138-28 248 STREET,248 STREET
13182544,02/17/2009 12:00:00 AM,03/05/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,58 ELIZABETH STREET,ELIZABETH STREET
14620745,08/11/2009 12:00:00 AM,08/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,434 CLEVELAND STREET,CLEVELAND STREET
15048266,10/12/2009 12:00:00 AM,10/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2108 AMSTERDAM AVENUE,AMSTERDAM AVENUE
13297725,03/05/2009 12:00:00 AM,03/13/2009 12:00:00 AM,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,92 WILLOUGHBY STREET,WILLOUGHBY STREET
14691946,08/20/2009 12:00:00 AM,08/21/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,,
14323461,07/05/2009 12:00:00 AM,07/05/2009 12:00:00 AM,NYPD,New York City Police Department,Illegal Fireworks,,Street/Sidewalk, TROY AVENUE,TROY AVENUE
15193518,10/31/2009 12:00:00 AM,11/02/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,Credit Card Stuck in Meter,Street,,
15248388,11/07/2009 12:00:00 AM,11/13/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Other Noise Sources (Use Comments) (NZZ),,68-20 SELFRIDGE STREET,SELFRIDGE STREET
13115203,02/06/2009 12:00:00 AM,02/07/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,1452 LORING AVENUE,LORING AVENUE
13284293,03/03/2009 12:00:00 AM,03/03/2009 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Dangerous Condition/Shaft Open/Unguarded,,95 MADISON AVENUE,MADISON AVENUE
14499147,07/29/2009 12:00:00 AM,08/11/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,54-13 152 STREET,152 STREET
14087034,06/02/2009 12:00:00 AM,06/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Sign - Damaged,Stop,Street,,
13134154,02/09/2009 12:00:00 AM,02/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,66-30 74 STREET,74 STREET
14156888,06/11/2009 12:00:00 AM,08/25/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
12962493,01/18/2009 12:00:00 AM,02/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,860 NOSTRAND AVENUE,NOSTRAND AVENUE
12953933,01/17/2009 12:00:00 AM,02/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,2406 UNIVERSITY AVENUE,UNIVERSITY AVENUE
13528960,04/08/2009 12:00:00 AM,04/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
15881008,05/29/2009 12:00:00 AM,09/17/2010 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,240-17 42 AVENUE,42 AVENUE
13287346,03/02/2009 12:00:00 AM,03/04/2009 12:00:00 AM,DSNY,BCC - Staten Island,Snow,15S Re-Plow/Spread/Ice-Snow Cond.,Street,,
14811052,09/07/2009 12:00:00 AM,09/07/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,1171 EAST 23 STREET,EAST 23 STREET
15578127,12/23/2009 12:00:00 AM,01/20/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,37-27 CRESCENT STREET,CRESCENT STREET
15487472,12/11/2009 12:00:00 AM,12/11/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
15124817,10/21/2009 12:00:00 AM,10/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB,RESIDENTIAL BUILDING,107 KRAMER STREET,KRAMER STREET
14680839,08/19/2009 12:00:00 AM,09/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,527 WEST 46 STREET,WEST 46 STREET
13020032,01/25/2009 12:00:00 AM,01/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
15863254,09/17/2009 12:00:00 AM,09/17/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1402 NEPTUNE AVENUE,NEPTUNE AVENUE
15510709,12/15/2009 12:00:00 AM,12/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,342 EAST 6 STREET,EAST 6 STREET
14906812,09/21/2009 12:00:00 AM,09/18/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13322325,03/09/2009 12:00:00 AM,07/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,RUBBISH,RESIDENTIAL BUILDING,12 DELANCEY STREET,DELANCEY STREET
15395569,11/30/2009 12:00:00 AM,12/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1534 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE
13114805,02/06/2009 12:00:00 AM,02/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,428 NEW JERSEY AVENUE,NEW JERSEY AVENUE
15004375,10/06/2009 12:00:00 AM,10/07/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,1595 EAST 29 STREET,EAST 29 STREET
14647361,08/14/2009 12:00:00 AM,06/28/2010 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,3151 RANDALL AVENUE,RANDALL AVENUE
14877221,09/17/2009 12:00:00 AM,09/17/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,,
15423255,12/02/2009 12:00:00 AM,12/02/2009 12:00:00 AM,DSNY,BCC - Queens East,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,175-34 MAYFIELD ROAD,MAYFIELD ROAD
15860709,04/17/2009 12:00:00 AM,05/01/2009 12:00:00 AM,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,3807 QUENTIN ROAD,QUENTIN ROAD
15447439,12/07/2009 12:00:00 AM,12/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,581 TIMPSON PLACE,TIMPSON PLACE
15868293,11/16/2009 12:00:00 AM,11/17/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,645 MACDONOUGH STREET,MACDONOUGH STREET
13316686,03/09/2009 12:00:00 AM,03/09/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,54-20 FLUSHING AVENUE,FLUSHING AVENUE
13486373,04/02/2009 12:00:00 AM,04/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13471101,03/31/2009 12:00:00 AM,04/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,1512 DE KALB AVENUE,DE KALB AVENUE
13000099,01/22/2009 12:00:00 AM,01/22/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,,
12975094,01/20/2009 12:00:00 AM,01/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1412 NEW YORK AVENUE,NEW YORK AVENUE
15136227,10/22/2009 12:00:00 AM,10/22/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),,,
14102307,06/03/2009 12:00:00 AM,06/18/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,,
13495104,04/03/2009 12:00:00 AM,04/07/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,,
13795097,04/26/2009 12:00:00 AM,04/27/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Vehicle Complaint,Street,,
15520377,12/16/2009 12:00:00 AM,12/17/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,863 DEKALB AVENUE,DEKALB AVENUE
13158077,02/12/2009 12:00:00 AM,02/13/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,410 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE
13245865,02/24/2009 12:00:00 AM,03/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14866992,09/15/2009 12:00:00 AM,09/17/2009 12:00:00 AM,DSNY,BCC - Queens East,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,,
12950404,01/16/2009 12:00:00 AM,01/16/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Safety Netting/Guard Rails - Damaged/Inadequate/None (6 Stories/75 Feet Or Less),,140-32 CHERRY AVENUE,CHERRY AVENUE
13562432,04/14/2009 12:00:00 AM,04/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,39-20 52 STREET,52 STREET
14166495,06/12/2009 12:00:00 AM,06/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,612 WEST 182 STREET,WEST 182 STREET
13417820,03/23/2009 12:00:00 AM,03/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,STAIRS,RESIDENTIAL BUILDING,9402 AVENUE A,AVENUE A
15540817,12/18/2009 12:00:00 AM,12/18/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,108 SOUTH 8 STREET,SOUTH 8 STREET
14250738,06/24/2009 12:00:00 AM,06/26/2009 12:00:00 AM,DOT,Department of Transportation,Sidewalk Condition,Curb Painted,Sidewalk,2500 BAILEY AVENUE,BAILEY AVENUE
14107472,06/04/2009 12:00:00 AM,06/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,2991 BRIGHTON 13 STREET,BRIGHTON 13 STREET
12899866,01/11/2009 12:00:00 AM,03/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,308 ROCHESTER AVENUE,ROCHESTER AVENUE
14590421,08/07/2009 12:00:00 AM,08/13/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,1029 OCEANVIEW AVENUE,OCEANVIEW AVENUE
14680291,08/19/2009 12:00:00 AM,09/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,150-16 73 AVENUE,73 AVENUE
15232135,11/05/2009 12:00:00 AM,11/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2215 STRANG AVENUE,STRANG AVENUE
14083491,06/01/2009 12:00:00 AM,06/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,138 AUDUBON AVENUE,AUDUBON AVENUE
13488142,04/02/2009 12:00:00 AM,04/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13314955,03/07/2009 12:00:00 AM,03/07/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Cave-In / Depression (SG),,33-14 30 AVENUE,30 AVENUE
13362767,03/14/2009 12:00:00 AM,03/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,JANITOR-SUPER,RESIDENTIAL BUILDING,2005 PALMETTO STREET,PALMETTO STREET
13525177,04/08/2009 12:00:00 AM,04/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,177-47 105 AVENUE,105 AVENUE
13409836,03/21/2009 12:00:00 AM,04/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,116 AVENUE S,AVENUE S
14982511,10/02/2009 12:00:00 AM,11/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,633 EAST 6 STREET,EAST 6 STREET
14714307,08/24/2009 12:00:00 AM,09/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,464 NOSTRAND AVENUE,NOSTRAND AVENUE
15322300,11/18/2009 12:00:00 AM,11/19/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,183-45 DALNY ROAD,DALNY ROAD
13233514,02/24/2009 12:00:00 AM,02/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CERAMIC-TILE,RESIDENTIAL BUILDING,53 LOGAN STREET,LOGAN STREET
14454511,07/23/2009 12:00:00 AM,07/23/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12915541,01/13/2009 12:00:00 AM,01/14/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1058 TELLER AVENUE,TELLER AVENUE
13885547,05/06/2009 12:00:00 AM,05/06/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,4336 MATILDA AVENUE,MATILDA AVENUE
14724762,08/25/2009 12:00:00 AM,08/25/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14666375,08/18/2009 12:00:00 AM,09/24/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),3+ Family Apartment Building,1075 WEBSTER AVENUE,WEBSTER AVENUE
15348631,11/22/2009 12:00:00 AM,12/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,109-12 SUTPHIN BOULEVARD,SUTPHIN BOULEVARD
13477519,04/01/2009 12:00:00 AM,04/01/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,2581 FLINT AVENUE,FLINT AVENUE
14070513,05/30/2009 12:00:00 AM,05/30/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,55 LENNOX ROAD,LENNOX ROAD
15456797,12/08/2009 12:00:00 AM,12/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,220 EAST 18 STREET,EAST 18 STREET
14417400,07/18/2009 12:00:00 AM,08/04/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,,
14813638,09/08/2009 12:00:00 AM,09/09/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,23 NEW LOTS AVENUE,NEW LOTS AVENUE
14066090,04/13/2009 12:00:00 AM,05/22/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,3247 FULTON STREET,FULTON STREET
12942500,01/16/2009 12:00:00 AM,01/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,388 MIDWOOD STREET,MIDWOOD STREET
15871059,08/06/2009 12:00:00 AM,08/12/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,495-02 WILLOW ROAD EAST,WILLOW ROAD EAST
14342355,07/06/2009 12:00:00 AM,07/09/2009 12:00:00 AM,DSNY,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,900 WYCKOFF AVENUE,WYCKOFF AVENUE
13035055,01/27/2009 12:00:00 AM,02/25/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,495 WEST 187 STREET,WEST 187 STREET
13877129,05/05/2009 12:00:00 AM,05/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,2665 GRAND CONCOURSE,GRAND CONCOURSE
13840618,05/01/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11 EAST 11 STREET,EAST 11 STREET
15881959,11/09/2009 12:00:00 AM,11/10/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Adjacent Buildings Not Protected,,147-07 41 AVENUE,41 AVENUE
13093170,02/04/2009 12:00:00 AM,02/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,241 WEST 51 STREET,WEST 51 STREET
15261629,11/10/2009 12:00:00 AM,12/22/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
14666385,08/18/2009 12:00:00 AM,08/20/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,61-18 214 STREET,214 STREET
15171519,10/28/2009 12:00:00 AM,11/25/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
15062993,10/14/2009 12:00:00 AM,10/30/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Damaged/Defective Goods,,190-18 89 AVENUE,89 AVENUE
15475560,12/10/2009 12:00:00 AM,02/22/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,15 WEST 116 STREET,WEST 116 STREET
14506235,07/30/2009 12:00:00 AM,07/31/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,87-28 124 STREET,124 STREET
14945214,09/27/2009 12:00:00 AM,10/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,97 STEUBEN STREET,STEUBEN STREET
14165689,06/12/2009 12:00:00 AM,06/13/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,471 DEKALB AVENUE,DEKALB AVENUE
13285206,03/03/2009 12:00:00 AM,03/03/2009 12:00:00 AM,DSNY,Bronx 04,Snow,5 Un-Plowed/Spread Street,Street,,
14020948,05/23/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,2117 MULINER AVENUE,MULINER AVENUE
13482450,04/01/2009 12:00:00 AM,04/06/2009 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,504 WEST 159 STREET,WEST 159 STREET
14521446,08/02/2009 12:00:00 AM,08/02/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,30 SICKLES STREET,SICKLES STREET
14357057,07/09/2009 12:00:00 AM,07/16/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,1201 JEFFERSON AVENUE,JEFFERSON AVENUE
15116452,10/20/2009 12:00:00 AM,10/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,351 ONDERDONK AVENUE,ONDERDONK AVENUE
13497209,04/04/2009 12:00:00 AM,04/27/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
12994501,01/22/2009 12:00:00 AM,01/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,751 EAST 187 STREET,EAST 187 STREET
12845759,01/04/2009 12:00:00 AM,01/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,540 MANHATTAN AVENUE,MANHATTAN AVENUE
14586354,08/06/2009 12:00:00 AM,08/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1144 BERGEN STREET,BERGEN STREET
14402291,07/17/2009 12:00:00 AM,07/17/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,352 WEST 115 STREET,WEST 115 STREET
15858382,01/16/2009 12:00:00 AM,01/16/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Adjacent Buildings Not Protected,,46 BUTLER STREET,BUTLER STREET
13281172,03/03/2009 12:00:00 AM,03/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,61-16 METROPOLITAN AVENUE,METROPOLITAN AVENUE
12937699,01/14/2009 12:00:00 AM,01/15/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,1070 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE
14142530,06/09/2009 12:00:00 AM,06/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,356 WEST 44 STREET,WEST 44 STREET
15300410,11/14/2009 12:00:00 AM,11/16/2009 12:00:00 AM,DSNY,BCC - Manhattan,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,37 WEST 138 STREET,WEST 138 STREET
14192872,06/16/2009 12:00:00 AM,06/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,388 EAST 155 STREET,EAST 155 STREET
14190801,06/16/2009 12:00:00 AM,06/16/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,145-27 LAKEWOOD AVENUE,LAKEWOOD AVENUE
15268442,11/10/2009 12:00:00 AM,08/13/2010 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,1101 GARRISON AVENUE,GARRISON AVENUE
13331142,03/10/2009 12:00:00 AM,03/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,25 VERMILYEA AVENUE,VERMILYEA AVENUE
15536657,12/18/2009 12:00:00 AM,12/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,150 DREISER LOOP,DREISER LOOP
14239611,06/22/2009 12:00:00 AM,07/01/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,11-31 31 AVENUE,31 AVENUE
13508836,04/06/2009 12:00:00 AM,04/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,2563 DECATUR AVENUE,DECATUR AVENUE
15871805,02/04/2009 12:00:00 AM,02/11/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,110 JUMEL STREET,JUMEL STREET
14783960,09/03/2009 12:00:00 AM,09/18/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,22-10 29 STREET,29 STREET
