Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
14738052,08/27/2009 12:00:00 AM,09/01/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,428 SCREVIN AVENUE,SCREVIN AVENUE
12918404,01/13/2009 12:00:00 AM,01/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,431 BLEECKER STREET,BLEECKER STREET
15551377,12/20/2009 12:00:00 AM,12/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1622 PRESIDENT STREET,PRESIDENT STREET
14369765,07/12/2009 12:00:00 AM,07/12/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,140-55 BURDEN CRESCENT,BURDEN CRESCENT
15588177,12/26/2009 12:00:00 AM,12/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,330 EAST 19 STREET,EAST 19 STREET
15877535,11/28/2009 12:00:00 AM,12/21/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,91-06 96 STREET,96 STREET
13313044,03/07/2009 12:00:00 AM,03/16/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,,
14116442,06/05/2009 12:00:00 AM,06/05/2009 12:00:00 AM,DSNY,Queens East 12,Derelict Vehicles,14 Derelict Vehicles,Street, 119 AVENUE,119 AVENUE
13760364,04/21/2009 12:00:00 AM,04/22/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,71 WEST BROADWAY,WEST BROADWAY
13869136,05/04/2009 12:00:00 AM,05/01/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
14587817,08/06/2009 12:00:00 AM,08/07/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,999 EAST 46 STREET,EAST 46 STREET
15601064,12/28/2009 12:00:00 AM,12/31/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2194 VICTORY BOULEVARD,VICTORY BOULEVARD
14585976,08/06/2009 12:00:00 AM,08/14/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,1161 ELDER AVENUE,ELDER AVENUE
14113560,06/05/2009 12:00:00 AM,06/05/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,,
15557665,12/21/2009 12:00:00 AM,01/30/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,610 RIVERSIDE DRIVE,RIVERSIDE DRIVE
15385390,11/28/2009 12:00:00 AM,12/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,87-11 76 STREET,76 STREET
14117319,06/05/2009 12:00:00 AM,06/15/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13555165,04/13/2009 12:00:00 AM,04/13/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,55-01 98 STREET,98 STREET
14092498,06/02/2009 12:00:00 AM,06/03/2009 12:00:00 AM,DSNY,Bronx 03,Sanitation Condition,12 Dead Animals,Sidewalk,,
13283231,03/03/2009 12:00:00 AM,03/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,198-13 HOLLIS AVENUE,HOLLIS AVENUE
14883806,09/17/2009 12:00:00 AM,09/18/2009 12:00:00 AM,DSNY,BCC - Brooklyn South,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,122 2 STREET,2 STREET
12872663,01/07/2009 12:00:00 AM,01/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1832 HOLLAND AVENUE,HOLLAND AVENUE
13892962,05/06/2009 12:00:00 AM,05/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,146 HENRY STREET,HENRY STREET
14039342,05/26/2009 12:00:00 AM,05/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,620 CRESCENT STREET,CRESCENT STREET
15173310,10/28/2009 12:00:00 AM,11/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1155 MORRISON AVENUE,MORRISON AVENUE
13923476,05/10/2009 12:00:00 AM,06/11/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,148 MACDOUGAL STREET,MACDOUGAL STREET
13181348,02/17/2009 12:00:00 AM,02/17/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Commercial Building,544 PARK AVENUE,PARK AVENUE
13121173,02/07/2009 12:00:00 AM,02/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,37-25 98 STREET,98 STREET
15464803,12/09/2009 12:00:00 AM,01/17/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,155 EAST 92 STREET,EAST 92 STREET
13085966,02/03/2009 12:00:00 AM,02/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,1515 SELWYN AVENUE,SELWYN AVENUE
14925822,09/24/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,203 ELM STREET,ELM STREET
13559059,04/14/2009 12:00:00 AM,04/14/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Animal Odor,3+ Family Apartment Building,2109 76 STREET,76 STREET
14499424,07/30/2009 12:00:00 AM,09/09/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,1559 53 STREET,53 STREET
14277760,06/28/2009 12:00:00 AM,06/28/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,1457 EAST 84 STREET,EAST 84 STREET
14337845,07/06/2009 12:00:00 AM,07/07/2009 12:00:00 AM,DSNY,BCC - Manhattan,Dirty Conditions,E2 Receptacle Violation,Sidewalk,58 EAST 130 STREET,EAST 130 STREET
15462577,12/09/2009 12:00:00 AM,12/10/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,245 GRAND STREET,GRAND STREET
12996353,01/22/2009 12:00:00 AM,03/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,3331 SEYMOUR AVENUE,SEYMOUR AVENUE
14244004,06/23/2009 12:00:00 AM,07/09/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,3509 JEROME AVENUE,JEROME AVENUE
14927102,09/24/2009 12:00:00 AM,09/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,7309 3 AVENUE,3 AVENUE
15444954,12/07/2009 12:00:00 AM,12/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,65-08 AUSTIN STREET,AUSTIN STREET
14688158,08/20/2009 12:00:00 AM,08/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,28 WEST 97 STREET,WEST 97 STREET
15546156,12/19/2009 12:00:00 AM,12/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,374 SOUTH 5 STREET,SOUTH 5 STREET
12856609,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,
14804902,09/06/2009 12:00:00 AM,09/08/2009 12:00:00 AM,DOT,Department of Transportation,Sidewalk Condition,Unsafe Worksite,Sidewalk,30 EAST 14 STREET,EAST 14 STREET
13794370,04/26/2009 12:00:00 AM,05/12/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Overcharge,,30 EAST 65 STREET,EAST 65 STREET
14850613,09/13/2009 12:00:00 AM,09/15/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,41-14 58 STREET,58 STREET
14945994,09/27/2009 12:00:00 AM,09/28/2009 12:00:00 AM,DSNY,BCC - Manhattan,Missed Collection (All Materials),1 Missed Collection,Sidewalk,301 EAST 87 STREET,EAST 87 STREET
12962850,01/18/2009 12:00:00 AM,01/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,165 NICHOLS AVENUE,NICHOLS AVENUE
15434995,12/05/2009 12:00:00 AM,12/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1219 CASTLE HILL AVENUE,CASTLE HILL AVENUE
15412260,12/02/2009 12:00:00 AM,12/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,194-55 MURDOCK AVENUE,MURDOCK AVENUE
14654058,08/16/2009 12:00:00 AM,08/16/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,
14042128,05/26/2009 12:00:00 AM,07/14/2009 12:00:00 AM,DOB,Department of Buildings,Miscellaneous Categories,FDNY Referral - Pilot,,1125 CARROLL STREET,CARROLL STREET
13272787,03/02/2009 12:00:00 AM,03/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2620 BROADWAY,BROADWAY
14532536,08/03/2009 12:00:00 AM,08/04/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Locking Device Request (Use Comments) (WC5),,,
14757294,08/30/2009 12:00:00 AM,09/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,1120 GRANT AVENUE,GRANT AVENUE
13314636,03/07/2009 12:00:00 AM,03/13/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,530 WEST 135 STREET,WEST 135 STREET
14929203,09/24/2009 12:00:00 AM,09/24/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
14379972,07/13/2009 12:00:00 AM,07/13/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,1113 GRANT AVENUE,GRANT AVENUE
13868711,05/03/2009 12:00:00 AM,05/06/2009 12:00:00 AM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,34 EAST 22 STREET,EAST 22 STREET
14856792,09/14/2009 12:00:00 AM,09/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,2395 TIEBOUT AVENUE,TIEBOUT AVENUE
15481283,12/11/2009 12:00:00 AM,12/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,220 OSGOOD AVENUE,OSGOOD AVENUE
14201437,06/17/2009 12:00:00 AM,07/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,1330 WHEELER AVENUE,WHEELER AVENUE
14667901,08/18/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,63 TOWNSEND AVENUE,TOWNSEND AVENUE
14190087,06/16/2009 12:00:00 AM,06/17/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,1660 EAST 5 STREET,EAST 5 STREET
15173121,10/28/2009 12:00:00 AM,11/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CERAMIC-TILE,RESIDENTIAL BUILDING,400 HERKIMER STREET,HERKIMER STREET
14199538,06/17/2009 12:00:00 AM,05/04/2010 12:00:00 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,1241 81 STREET,81 STREET
14164109,06/12/2009 12:00:00 AM,06/16/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,69-15 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD
13510873,04/05/2009 12:00:00 AM,04/07/2009 12:00:00 AM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk, 162 STREET,162 STREET
13431118,03/25/2009 12:00:00 AM,03/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,,
13947141,05/13/2009 12:00:00 AM,06/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,134 WEST HOUSTON STREET,WEST HOUSTON STREET
13264634,02/28/2009 12:00:00 AM,03/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,237 EAST 194 STREET,EAST 194 STREET
12987568,01/21/2009 12:00:00 AM,01/22/2009 12:00:00 AM,DSNY,A - Brooklyn,Snow,E9 Snow / Icy Sidewalk,Sidewalk,2258 82 STREET,82 STREET
15503932,12/14/2009 12:00:00 AM,01/29/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,161 LENOX AVENUE,LENOX AVENUE
13562091,04/14/2009 12:00:00 AM,04/15/2009 12:00:00 AM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,116-13 190 STREET,190 STREET
13782848,04/24/2009 12:00:00 AM,04/24/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,105-01 77 STREET,77 STREET
14432928,07/20/2009 12:00:00 AM,07/20/2009 12:00:00 AM,DSNY,Queens East 12,Derelict Vehicles,14 Derelict Vehicles,Street, 144 AVENUE,144 AVENUE
14504744,07/30/2009 12:00:00 AM,07/31/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15379774,11/27/2009 12:00:00 AM,12/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,377 MONTGOMERY STREET,MONTGOMERY STREET
15464007,12/09/2009 12:00:00 AM,12/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,356 MARION STREET,MARION STREET
12990124,01/21/2009 12:00:00 AM,01/22/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14586356,08/06/2009 12:00:00 AM,08/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,707 STERLING PLACE,STERLING PLACE
13085194,02/01/2009 12:00:00 AM,02/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,55-09 JUNCTION BOULEVARD,JUNCTION BOULEVARD
14474466,07/27/2009 12:00:00 AM,07/27/2009 12:00:00 AM,NYPD,New York City Police Department,Disorderly Youth,Playing in Unsuitable Place,Residential Building/House,2354 PAULDING AVENUE,PAULDING AVENUE
13828397,04/29/2009 12:00:00 AM,05/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,GAS,RESIDENTIAL BUILDING,549 HERZL STREET,HERZL STREET
12846278,01/04/2009 12:00:00 AM,01/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,41-10 54 STREET,54 STREET
13493555,04/03/2009 12:00:00 AM,04/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,86-30 ST JAMES AVENUE,ST JAMES AVENUE
14762826,08/31/2009 12:00:00 AM,09/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,GAS,RESIDENTIAL BUILDING,222 EAST 18 STREET,EAST 18 STREET
14377130,07/13/2009 12:00:00 AM,07/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,1711 MORRIS AVENUE,MORRIS AVENUE
14843117,09/11/2009 12:00:00 AM,11/06/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Other Noise Sources (Use Comments) (NZZ),,,
13762153,04/21/2009 12:00:00 AM,04/21/2009 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,2300 GRAND CONCOURSE,GRAND CONCOURSE
13948540,05/13/2009 12:00:00 AM,05/13/2009 12:00:00 AM,DEP,Department of Environmental Protection,Asbestos,Asbestos Complaint (B1),,90-47 CORONA AVENUE,CORONA AVENUE
13008772,01/23/2009 12:00:00 AM,01/23/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,,
14387317,07/14/2009 12:00:00 AM,07/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,2463 EAST 12 STREET,EAST 12 STREET
13249254,02/26/2009 12:00:00 AM,02/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,,
12845346,01/04/2009 12:00:00 AM,02/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,353 WEST 45 STREET,WEST 45 STREET
13146015,02/11/2009 12:00:00 AM,03/09/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,1072 MYRTLE AVENUE,MYRTLE AVENUE
15079049,10/15/2009 12:00:00 AM,10/19/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14251474,06/23/2009 12:00:00 AM,07/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,1432 59 STREET,59 STREET
12975570,01/20/2009 12:00:00 AM,01/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,757 EMPIRE BOULEVARD,EMPIRE BOULEVARD
14054599,05/29/2009 12:00:00 AM,05/29/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,,
14806299,09/06/2009 12:00:00 AM,09/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,1235 MORRIS AVENUE,MORRIS AVENUE
13906536,05/07/2009 12:00:00 AM,05/12/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,2152 58 STREET,58 STREET
14606904,08/10/2009 12:00:00 AM,08/12/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,138 VANDYKE STREET,VANDYKE STREET
14892144,09/19/2009 12:00:00 AM,09/19/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,56 SAINT FELIX STREET,SAINT FELIX STREET
12895330,01/10/2009 12:00:00 AM,01/11/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,169-29 120 AVENUE,120 AVENUE
14260646,06/25/2009 12:00:00 AM,06/25/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,34-20 101 STREET,101 STREET
15338237,11/20/2009 12:00:00 AM,11/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,720 LENOX AVENUE,LENOX AVENUE
15350726,11/23/2009 12:00:00 AM,12/09/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Non-Delivery Goods/Services,,13 EAST KINGSBRIDGE ROAD,EAST KINGSBRIDGE ROAD
14304978,07/01/2009 12:00:00 AM,08/04/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15522275,12/16/2009 12:00:00 AM,12/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,766 EAST 175 STREET,EAST 175 STREET
12852377,01/05/2009 12:00:00 AM,01/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,534 WEST 159 STREET,WEST 159 STREET
14133399,06/08/2009 12:00:00 AM,06/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,38-05 CRESCENT STREET,CRESCENT STREET
14800373,09/05/2009 12:00:00 AM,09/08/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Demand for Cash,,97-30 57 AVENUE,57 AVENUE
14497188,06/19/2009 12:00:00 AM,06/19/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,38 LUDLOW STREET,LUDLOW STREET
14661254,08/17/2009 12:00:00 AM,08/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,1317 EAST 14 STREET,EAST 14 STREET
12899855,01/11/2009 12:00:00 AM,01/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,222 EAST 17 STREET,EAST 17 STREET
14737841,08/27/2009 12:00:00 AM,08/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1345 DEKALB AVENUE,DEKALB AVENUE
13163042,02/13/2009 12:00:00 AM,03/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,1553 BRYANT AVENUE,BRYANT AVENUE
13191184,02/18/2009 12:00:00 AM,05/29/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,4229 SETON AVENUE,SETON AVENUE
13148443,02/10/2009 12:00:00 AM,,DOT,Department of Transportation,Street Condition,Wear & Tear,,,
15880101,02/02/2009 12:00:00 AM,02/04/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,97-20 ALBERT ROAD,ALBERT ROAD
13535026,04/09/2009 12:00:00 AM,04/10/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,,,
13326314,03/09/2009 12:00:00 AM,03/09/2009 12:00:00 AM,DSNY,Queens West 03,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,97-14 NORTHERN BOULEVARD,NORTHERN BOULEVARD
14477570,07/27/2009 12:00:00 AM,08/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,7-11 SEAGIRT AVENUE,SEAGIRT AVENUE
14671151,08/18/2009 12:00:00 AM,08/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,144 HAMILTON PLACE,HAMILTON PLACE
14382486,07/14/2009 12:00:00 AM,07/16/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,,
13347449,03/12/2009 12:00:00 AM,03/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,517 WEST 180 STREET,WEST 180 STREET
15146384,10/24/2009 12:00:00 AM,10/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,770 EAST 221 STREET,EAST 221 STREET
14193097,06/16/2009 12:00:00 AM,06/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,71-11 37 AVENUE,37 AVENUE
14292254,06/30/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,89-44 162 STREET,162 STREET
15156684,10/26/2009 12:00:00 AM,10/31/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1129 43 STREET,43 STREET
15265094,11/10/2009 12:00:00 AM,11/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,155 SOUTH 4 STREET,SOUTH 4 STREET
14999246,10/05/2009 12:00:00 AM,10/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,2390 MORRIS AVENUE,MORRIS AVENUE
15288396,11/13/2009 12:00:00 AM,11/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2760 GRAND CONCOURSE,GRAND CONCOURSE
13541692,04/10/2009 12:00:00 AM,04/13/2009 12:00:00 AM,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,217 EAST 10 STREET,EAST 10 STREET
15126391,10/21/2009 12:00:00 AM,11/27/2009 12:00:00 AM,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,6828 AVENUE L,AVENUE L
15020832,10/07/2009 12:00:00 AM,10/11/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Post,,,
14213613,06/18/2009 12:00:00 AM,08/03/2009 12:00:00 AM,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,1984 EAST 27 STREET,EAST 27 STREET
14945701,09/27/2009 12:00:00 AM,09/28/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,34 ST MARKS PLACE,ST MARKS PLACE
15232660,11/05/2009 12:00:00 AM,11/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,899 MONTGOMERY STREET,MONTGOMERY STREET
15308027,11/16/2009 12:00:00 AM,11/16/2009 12:00:00 AM,DSNY,Bronx 10,Derelict Vehicles,14 Derelict Vehicles,Street,611 HOLLYWOOD AVENUE,HOLLYWOOD AVENUE
13081173,02/02/2009 12:00:00 AM,02/03/2009 12:00:00 AM,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,,
